"","ID","step","angle","X","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"2263","NC-2020-20-2020",1.14,1.65898585004818,2263,"2020-05-21 14:00:00",-71.6614304,46.1636238,"4g","Night","m","juv",372,"Primary step state: Stationary","15:00","2020-05-21","NC",2020,"NC-2020-20","2020",-71.6614304,46.1636238,0,142,12,13,1,"NC-2020-20-13-142",3
"2264","NC-2020-20-2020",1.14,3.14110291355246,2264,"2020-05-25 23:00:00",-71.6584549,46.153614,"4g","Night","m","juv",422,"Primary step state: Stationary","00:00","2020-05-26","NC",2020,"NC-2020-20","2020",-71.6584549,46.153614,0,147,17,13,1,"NC-2020-20-13-147",3
"2265","NC-2020-20-2020",1.11,3.13997441143952,2265,"2020-05-29 14:00:00",-71.6614304,46.1636467,"4g","Night","m","juv",388,"Primary step state: Stationary","15:00","2020-05-29","NC",2020,"NC-2020-20","2020",-71.6614304,46.1636467,0,150,20,13,1,"NC-2020-20-13-150",3
"2266","NC-2020-20-2020",0.02,-2.16003513652044,2266,"2020-06-02 23:00:00",-71.6585617,46.1538925,"4g","Night","m","juv",428,"Primary step state: Stationary","00:00","2020-06-03","NC",2020,"NC-2020-20","2020",-71.6585617,46.1538925,0,155,25,13,1,"NC-2020-20-13-155",3
"2267","NC-2020-20-2020",0.77,-0.91488223414441,2267,"2020-06-06 14:00:00",-71.658844,46.1539726,"4g","Night","m","juv",431,"Primary step state: Stationary","15:00","2020-06-06","NC",2020,"NC-2020-20","2020",-71.658844,46.1539726,0,158,28,13,1,"NC-2020-20-13-158",3
"2268","NC-2020-20-2020",0.76,-3.13666188716649,2268,"2020-06-10 23:00:00",-71.6614761,46.1606255,"4g","Night","m","juv",398,"Primary step state: Stationary","00:00","2020-06-11","NC",2020,"NC-2020-20","2020",-71.6614761,46.1606255,0,163,33,13,1,"NC-2020-20-13-163",3
"2269","NC-2020-20-2020",NA,NA,2269,"2020-06-14 14:00:00",-71.6588135,46.1540222,"4g","Night","m","juv",434,"Primary step state: Stationary","15:00","2020-06-14","NC",2020,"NC-2020-20","2020",-71.6588135,46.1540222,NA,166,36,13,1,"NC-2020-20-13-166",3
"4140","NC-2021-22-2021",0.01,NA,4245,"2021-02-18 12:00:00",-78.8218994,36.1259651,"4g-",NA,"m","juv",89,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-18","NC",2021,"NC-2021-22","2021",-78.8218994,36.1259651,0,49,1,1,1,"NC-2021-22-1-49",1
"4141","NC-2021-22-2021",2.01,-2.16426652476248,4246,"2021-02-20 00:00:00",-78.8218765,36.1258354,"4g-",NA,"m","juv",76,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-20","NC",2021,"NC-2021-22","2021",-78.8218765,36.1258354,0,51,3,1,1,"NC-2021-22-1-51",1
"4142","NC-2021-22-2021",2.06,3.05572861706727,4247,"2021-02-21 12:00:00",-78.8419418,36.1337204,"4g-",NA,"m","juv",124,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-21","NC",2021,"NC-2021-22","2021",-78.8419418,36.1337204,0,52,4,1,1,"NC-2021-22-1-52",1
"4143","NC-2021-22-2021",0.19,1.97493431846946,4248,"2021-02-23 00:00:00",-78.8222351,36.1241989,"4g-",NA,"m","juv",87,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-23","NC",2021,"NC-2021-22","2021",-78.8222351,36.1241989,0,54,6,1,1,"NC-2021-22-1-54",1
"4144","NC-2021-22-2021",0.21,3.09966342419078,4249,"2021-02-24 12:00:00",-78.8219528,36.1259117,"4g-",NA,"m","juv",92,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-24","NC",2021,"NC-2021-22","2021",-78.8219528,36.1259117,0,55,7,1,1,"NC-2021-22-1-55",1
"4145","NC-2021-22-2021",0.21,-2.99898799879599,4250,"2021-02-26 00:00:00",-78.8223648,36.1240196,"4g-",NA,"m","juv",86,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-26","NC",2021,"NC-2021-22","2021",-78.8223648,36.1240196,0,57,9,1,1,"NC-2021-22-1-57",1
"4146","NC-2021-22-2021",0.25,-2.99455666573549,4251,"2021-02-27 12:00:00",-78.8222885,36.1259384,"4g-",NA,"m","juv",83,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-27","NC",2021,"NC-2021-22","2021",-78.8222885,36.1259384,0,58,10,1,1,"NC-2021-22-1-58",1
"4147","NC-2021-22-2021",0.25,-3.13473521917118,4252,"2021-03-01 00:00:00",-78.8219757,36.1237373,"4g-",NA,"m","juv",98,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-01","NC",2021,"NC-2021-22","2021",-78.8219757,36.1237373,0,60,12,1,1,"NC-2021-22-1-60",1
"4148","NC-2021-22-2021",0.04,-1.91686888730665,4253,"2021-03-02 12:00:00",-78.8223114,36.1259651,"4g-",NA,"m","juv",93,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-03-02","NC",2021,"NC-2021-22","2021",-78.8223114,36.1259651,0,61,13,1,1,"NC-2021-22-1-61",1
"4149","NC-2021-22-2021",0.04,-2.95161512547805,4254,"2021-03-04 00:00:00",-78.8218994,36.1258888,"4g-",NA,"m","juv",45,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-04","NC",2021,"NC-2021-22","2021",-78.8218994,36.1258888,0,63,15,1,1,"NC-2021-22-1-63",1
"4150","NC-2021-22-2021",0.05,-2.64906623880322,4255,"2021-03-05 12:00:00",-78.8223,36.1259,"4g-",NA,"m","juv",80,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-03-05","NC",2021,"NC-2021-22","2021",-78.8223,36.1259,0,64,16,1,1,"NC-2021-22-1-64",1
"4151","NC-2021-22-2021",0.05,3.10957334397032,4256,"2021-03-07 00:00:00",-78.8218,36.1261,"4g-",NA,"m","juv",83,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-07","NC",2021,"NC-2021-22","2021",-78.8218,36.1261,0,66,18,1,1,"NC-2021-22-1-66",1
"4152","NC-2021-22-2021",767.96,-2.02380628472005,4257,"2021-03-08 12:00:00",-78.8223114,36.1259117,"4g-",NA,"m","juv",98,"Primary step state: Migratory (spring)","12:00","2021-03-08","NC",2021,"NC-2021-22","2021",-78.8223114,36.1259117,1,67,1,2,1,"NC-2021-22-2-67",2
"4153","NC-2021-22-2021",0.83,-2.50592366992308,4258,"2021-03-11 12:00:00",-78.5689468,43.0399361,"4g-",NA,"m","juv",185,"Primary step state: Migratory (spring)","12:00","2021-03-11","NC",2021,"NC-2021-22","2021",-78.5689468,43.0399361,0,70,4,2,1,"NC-2021-22-2-70",2
"4154","NC-2021-22-2021",0.6,1.62183270557912,4259,"2021-03-13 00:00:00",-78.5631332,43.0338173,"4g-",NA,"m","juv",195,"Primary step state: Migratory (spring)","00:00","2021-03-13","NC",2021,"NC-2021-22","2021",-78.5631332,43.0338173,0,72,6,2,1,"NC-2021-22-2-72",2
"4155","NC-2021-22-2021",1.11,2.28511846882345,4260,"2021-03-14 11:00:00",-78.5573273,43.0371208,"4g-",NA,"m","juv",186,"Primary step state: Migratory (spring)","12:00","2021-03-14","NC",2021,"NC-2021-22","2021",-78.5573273,43.0371208,0,73,7,2,1,"NC-2021-22-2-73",2
"4156","NC-2021-22-2021",1.1,3.11734601860338,4261,"2021-03-15 23:00:00",-78.5706406,43.0390663,"4g-",NA,"m","juv",185,"Primary step state: Migratory (spring)","00:00","2021-03-16","NC",2021,"NC-2021-22","2021",-78.5706406,43.0390663,0,75,9,2,1,"NC-2021-22-2-75",2
"4157","NC-2021-22-2021",0.56,-2.27924558955294,4262,"2021-03-17 11:00:00",-78.5574265,43.0368881,"4g-",NA,"m","juv",199,"Primary step state: Migratory (spring)","12:00","2021-03-17","NC",2021,"NC-2021-22","2021",-78.5574265,43.0368881,0,76,10,2,1,"NC-2021-22-2-76",2
"4158","NC-2021-22-2021",0.83,-1.37153909075473,4263,"2021-03-18 23:00:00",-78.5629349,43.0338707,"4g-",NA,"m","juv",188,"Primary step state: Migratory (spring)","00:00","2021-03-19","NC",2021,"NC-2021-22","2021",-78.5629349,43.0338707,0,78,12,2,1,"NC-2021-22-2-78",2
"4159","NC-2021-22-2021",116.45,-2.57843107572591,4264,"2021-03-20 11:00:00",-78.5705338,43.0388603,"4g-",NA,"m","juv",195,"Primary step state: Migratory (spring)","12:00","2021-03-20","NC",2021,"NC-2021-22","2021",-78.5705338,43.0388603,1,79,1,3,1,"NC-2021-22-3-79",2
"4160","NC-2021-22-2021",20.62,-0.622446367371547,4265,"2021-03-21 23:00:00",-77.1654816,42.8559761,"4g-",NA,"m","juv",280,"Primary step state: Migratory (spring)","00:00","2021-03-22","NC",2021,"NC-2021-22","2021",-77.1654816,42.8559761,1,81,1,4,1,"NC-2021-22-4-81",2
"4161","NC-2021-22-2021",0.14,2.70696186041502,4266,"2021-03-23 11:00:00",-76.9882202,42.7240829,"4g-",NA,"m","juv",235,"Primary step state: Migratory (spring)","12:00","2021-03-23","NC",2021,"NC-2021-22","2021",-76.9882202,42.7240829,0,82,2,4,1,"NC-2021-22-4-82",2
"4162","NC-2021-22-2021",0.07,2.66163583132888,4267,"2021-03-24 23:00:00",-76.9887848,42.725235,"4g-",NA,"m","juv",243,"Primary step state: Migratory (spring)","00:00","2021-03-25","NC",2021,"NC-2021-22","2021",-76.9887848,42.725235,0,84,4,4,1,"NC-2021-22-4-84",2
"4163","NC-2021-22-2021",0.11,2.8857833712461,4268,"2021-03-26 11:00:00",-76.9888916,42.7246475,"4g-",NA,"m","juv",244,"Primary step state: Migratory (spring)","12:00","2021-03-26","NC",2021,"NC-2021-22","2021",-76.9888916,42.7246475,0,85,5,4,1,"NC-2021-22-4-85",2
"4164","NC-2021-22-2021",0.11,-3.07931451544679,4269,"2021-03-27 23:00:00",-76.9883804,42.7255669,"4g-",NA,"m","juv",224,"Primary step state: Migratory (spring)","00:00","2021-03-28","NC",2021,"NC-2021-22","2021",-76.9883804,42.7255669,0,87,7,4,1,"NC-2021-22-4-87",2
"4165","NC-2021-22-2021",0.24,-2.20857537024665,4270,"2021-03-29 11:00:00",-76.9888153,42.7246208,"4g-",NA,"m","juv",229,"Primary step state: Migratory (spring)","12:00","2021-03-29","NC",2021,"NC-2021-22","2021",-76.9888153,42.7246208,0,88,8,4,1,"NC-2021-22-4-88",2
"4166","NC-2021-22-2021",0.23,3.11071067304538,4271,"2021-03-30 23:00:00",-76.9905014,42.7264137,"4g-",NA,"m","juv",243,"Primary step state: Migratory (spring)","00:00","2021-03-31","NC",2021,"NC-2021-22","2021",-76.9905014,42.7264137,0,90,10,4,1,"NC-2021-22-4-90",2
"4167","NC-2021-22-2021",0.06,0.232944220512098,4272,"2021-04-01 11:00:00",-76.9889679,42.7246704,"4g-",NA,"m","juv",238,"Primary step state: Migratory (spring)","12:00","2021-04-01","NC",2021,"NC-2021-22","2021",-76.9889679,42.7246704,0,91,11,4,1,"NC-2021-22-4-91",2
"4168","NC-2021-22-2021",0.03,-0.121933949436084,4273,"2021-04-02 23:00:00",-76.9884262,42.7242889,"4g-",NA,"m","juv",220,"Primary step state: Migratory (spring)","00:00","2021-04-03","NC",2021,"NC-2021-22","2021",-76.9884262,42.7242889,0,93,13,4,1,"NC-2021-22-4-93",2
"4169","NC-2021-22-2021",1.1,1.12654994003296,4274,"2021-04-04 11:00:00",-76.9881973,42.7240829,"4g-",NA,"m","juv",225,"Primary step state: Migratory (spring)","12:00","2021-04-04","NC",2021,"NC-2021-22","2021",-76.9881973,42.7240829,0,94,14,4,1,"NC-2021-22-4-94",2
"4170","NC-2021-22-2021",0.19,3.06465854771378,4275,"2021-04-05 23:00:00",-76.9751205,42.7264633,"4g-",NA,"m","juv",182,"Primary step state: Migratory (spring)","00:00","2021-04-06","NC",2021,"NC-2021-22","2021",-76.9751205,42.7264633,0,96,16,4,1,"NC-2021-22-4-96",2
"4171","NC-2021-22-2021",0.25,3.1047212325136,4276,"2021-04-07 11:00:00",-76.977417,42.726181,"4g-",NA,"m","juv",194,"Primary step state: Migratory (spring)","12:00","2021-04-07","NC",2021,"NC-2021-22","2021",-76.977417,42.726181,0,97,17,4,1,"NC-2021-22-4-97",2
"4172","NC-2021-22-2021",0.25,3.14026618540718,4277,"2021-04-08 23:00:00",-76.9744492,42.7264633,"4g-",NA,"m","juv",180,"Primary step state: Migratory (spring)","00:00","2021-04-09","NC",2021,"NC-2021-22","2021",-76.9744492,42.7264633,0,99,19,4,1,"NC-2021-22-4-99",2
"4173","NC-2021-22-2021",0.24,3.08784338546046,4278,"2021-04-10 11:00:00",-76.9774475,42.726181,"4g-",NA,"m","juv",194,"Primary step state: Migratory (spring)","12:00","2021-04-10","NC",2021,"NC-2021-22","2021",-76.9774475,42.726181,0,100,20,4,1,"NC-2021-22-4-100",2
"4174","NC-2021-22-2021",0.26,3.11273964467113,4279,"2021-04-11 23:00:00",-76.974556,42.7263374,"4g-",NA,"m","juv",177,"Primary step state: Migratory (spring)","00:00","2021-04-12","NC",2021,"NC-2021-22","2021",-76.974556,42.7263374,0,102,22,4,1,"NC-2021-22-4-102",2
"4175","NC-2021-22-2021",0.28,-3.12480622031432,4280,"2021-04-13 11:00:00",-76.9776993,42.7262344,"4g-",NA,"m","juv",201,"Primary step state: Migratory (spring)","12:00","2021-04-13","NC",2021,"NC-2021-22","2021",-76.9776993,42.7262344,0,103,23,4,1,"NC-2021-22-4-103",2
"4176","NC-2021-22-2021",0.27,3.1335914142443,4281,"2021-04-14 23:00:00",-76.9743195,42.726387,"4g-",NA,"m","juv",180,"Primary step state: Migratory (spring)","00:00","2021-04-15","NC",2021,"NC-2021-22","2021",-76.9743195,42.726387,0,105,25,4,1,"NC-2021-22-4-105",2
"4177","NC-2021-22-2021",0.28,3.05849593045565,4282,"2021-04-16 11:00:00",-76.977623,42.7262573,"4g-",NA,"m","juv",200,"Primary step state: Migratory (spring)","12:00","2021-04-16","NC",2021,"NC-2021-22","2021",-76.977623,42.7262573,0,106,26,4,1,"NC-2021-22-4-106",2
"4178","NC-2021-22-2021",0.27,-3.12265972130179,4283,"2021-04-17 23:00:00",-76.9741669,42.726181,"4g-",NA,"m","juv",176,"Primary step state: Migratory (spring)","00:00","2021-04-18","NC",2021,"NC-2021-22","2021",-76.9741669,42.726181,0,108,28,4,1,"NC-2021-22-4-108",2
"4179","NC-2021-22-2021",0.26,-3.09799653923974,4284,"2021-04-19 11:00:00",-76.9774704,42.7262077,"4g-",NA,"m","juv",191,"Primary step state: Migratory (spring)","12:00","2021-04-19","NC",2021,"NC-2021-22","2021",-76.9774704,42.7262077,0,109,29,4,1,"NC-2021-22-4-109",2
"4180","NC-2021-22-2021",0.28,3.1195056692068,4285,"2021-04-20 23:00:00",-76.9742966,42.726284,"4g-",NA,"m","juv",176,"Primary step state: Migratory (spring)","00:00","2021-04-21","NC",2021,"NC-2021-22","2021",-76.9742966,42.726284,0,111,31,4,1,"NC-2021-22-4-111",2
"4181","NC-2021-22-2021",0.29,3.14133770218412,4286,"2021-04-22 11:00:00",-76.9777298,42.7262573,"4g-",NA,"m","juv",197,"Primary step state: Migratory (spring)","12:00","2021-04-22","NC",2021,"NC-2021-22","2021",-76.9777298,42.7262573,0,112,32,4,1,"NC-2021-22-4-112",2
"4182","NC-2021-22-2021",0.21,2.59639650099693,4287,"2021-04-23 23:00:00",-76.9741974,42.726284,"4g-",NA,"m","juv",182,"Primary step state: Migratory (spring)","00:00","2021-04-24","NC",2021,"NC-2021-22","2021",-76.9741974,42.726284,0,114,34,4,1,"NC-2021-22-4-114",2
"4183","NC-2021-22-2021",0.19,-3.10968816161547,4288,"2021-04-25 11:00:00",-76.9763718,42.7272339,"4g-",NA,"m","juv",34,"Primary step state: Migratory (spring)","12:00","2021-04-25","NC",2021,"NC-2021-22","2021",-76.9763718,42.7272339,0,115,35,4,1,"NC-2021-22-4-115",2
"4184","NC-2021-22-2021",0.26,-2.57071401735608,4289,"2021-04-26 23:00:00",-76.97435,42.7264137,"4g-",NA,"m","juv",176,"Primary step state: Migratory (spring)","00:00","2021-04-27","NC",2021,"NC-2021-22","2021",-76.97435,42.7264137,0,117,37,4,1,"NC-2021-22-4-117",2
"4185","NC-2021-22-2021",0.33,2.99755751583633,4290,"2021-04-28 11:00:00",-76.9774704,42.7262573,"4g-",NA,"m","juv",211,"Primary step state: Migratory (spring)","12:00","2021-04-28","NC",2021,"NC-2021-22","2021",-76.9774704,42.7262573,0,118,38,4,1,"NC-2021-22-4-118",2
"4186","NC-2021-22-2021",0.34,3.11636430777432,4291,"2021-04-29 23:00:00",-76.9734039,42.7260284,"4g-",NA,"m","juv",177,"Primary step state: Migratory (spring)","00:00","2021-04-30","NC",2021,"NC-2021-22","2021",-76.9734039,42.7260284,0,120,40,4,1,"NC-2021-22-4-120",2
"4187","NC-2021-22-2021",0.21,-2.31819361398435,4292,"2021-05-01 11:00:00",-76.9775238,42.7263374,"4g-",NA,"m","juv",200,"Primary step state: Migratory (spring)","12:00","2021-05-01","NC",2021,"NC-2021-22","2021",-76.9775238,42.7263374,0,121,41,4,1,"NC-2021-22-4-121",2
"4188","NC-2021-22-2021",0.21,-3.06255069970977,4293,"2021-05-05 23:00:00",-76.9756317,42.7275658,"4g-",NA,"m","juv",185,"Primary step state: Migratory (spring)","00:00","2021-05-06","NC",2021,"NC-2021-22","2021",-76.9756317,42.7275658,0,126,46,4,1,"NC-2021-22-4-126",2
"4189","NC-2021-22-2021",0.21,3.13314644790794,4294,"2021-05-07 11:00:00",-76.977417,42.7262077,"4g-",NA,"m","juv",203,"Primary step state: Migratory (spring)","12:00","2021-05-07","NC",2021,"NC-2021-22","2021",-76.977417,42.7262077,0,127,47,4,1,"NC-2021-22-4-127",2
"4190","NC-2021-22-2021",0.26,-3.06436484182104,4295,"2021-05-08 23:00:00",-76.9756012,42.7275658,"4g-",NA,"m","juv",188,"Primary step state: Migratory (spring)","00:00","2021-05-09","NC",2021,"NC-2021-22","2021",-76.9756012,42.7275658,0,129,49,4,1,"NC-2021-22-4-129",2
"4191","NC-2021-22-2021",202.69,1.41814018605427,4296,"2021-05-10 11:00:00",-76.9776535,42.7257729,"4g-",NA,"m","juv",188,"Primary step state: Migratory (spring)","12:00","2021-05-10","NC",2021,"NC-2021-22","2021",-76.9776535,42.7257729,1,130,1,5,1,"NC-2021-22-5-130",2
"4192","NC-2021-22-2021",4.08,2.47439384457163,4297,"2021-05-11 23:00:00",-75.3861237,41.3392258,"4g-",NA,"m","juv",476,"Primary step state: Stationary","00:00","2021-05-12","NC",2021,"NC-2021-22","2021",-75.3861237,41.3392258,0,132,3,5,1,"NC-2021-22-5-132",2
"4193","NC-2021-22-2021",0.28,-0.334146222715981,4298,"2021-05-13 11:00:00",-75.3885574,41.375885,"4g-",NA,"m","juv",400,"Primary step state: Stationary","12:00","2021-05-13","NC",2021,"NC-2021-22","2021",-75.3885574,41.375885,0,133,4,5,1,"NC-2021-22-5-133",3
"4194","NC-2021-22-2021",0.29,-3.06750765712356,4299,"2021-05-14 23:00:00",-75.3876343,41.3782654,"4g-",NA,"m","juv",407,"Primary step state: Stationary","00:00","2021-05-15","NC",2021,"NC-2021-22","2021",-75.3876343,41.3782654,0,135,6,5,1,"NC-2021-22-5-135",3
"4195","NC-2021-22-2021",0.26,-3.08647205497693,4300,"2021-05-16 11:00:00",-75.3883514,41.3757324,"4g-",NA,"m","juv",408,"Primary step state: Stationary","12:00","2021-05-16","NC",2021,"NC-2021-22","2021",-75.3883514,41.3757324,0,136,7,5,1,"NC-2021-22-5-136",3
"4196","NC-2021-22-2021",0.26,3.04898561412685,4301,"2021-05-17 23:00:00",-75.3878632,41.3780861,"4g-",NA,"m","juv",400,"Primary step state: Stationary","00:00","2021-05-18","NC",2021,"NC-2021-22","2021",-75.3878632,41.3780861,0,138,9,5,1,"NC-2021-22-5-138",3
"4197","NC-2021-22-2021",0.26,1.56390289899809,4302,"2021-05-19 11:00:00",-75.3886108,41.3758583,"4g-",NA,"m","juv",395,"Primary step state: Stationary","12:00","2021-05-19","NC",2021,"NC-2021-22","2021",-75.3886108,41.3758583,0,139,10,5,1,"NC-2021-22-5-139",3
"4198","NC-2021-22-2021",0.18,-2.98338807914659,4303,"2021-05-21 11:00:00",-75.3856125,41.3752708,"4g-",NA,"m","juv",401,"Primary step state: Stationary","12:00","2021-05-21","NC",2021,"NC-2021-22","2021",-75.3856125,41.3752708,0,141,12,5,1,"NC-2021-22-5-141",3
"4199","NC-2021-22-2021",0.21,-3.07153288049827,4304,"2021-05-27 11:00:00",-75.3877106,41.3754234,"4g-",NA,"m","juv",407,"Primary step state: Stationary","12:00","2021-05-27","NC",2021,"NC-2021-22","2021",-75.3877106,41.3754234,0,147,18,5,1,"NC-2021-22-5-147",3
"4200","NC-2021-22-2021",0.01,2.27839166330915,4305,"2021-06-02 11:00:00",-75.3852005,41.3753738,"4g-",NA,"m","juv",33,"Primary step state: Stationary","12:00","2021-06-02","NC",2021,"NC-2021-22","2021",-75.3852005,41.3753738,0,153,24,5,1,"NC-2021-22-5-153",3
"4201","NC-2021-22-2021",NA,NA,4306,"2021-06-08 11:00:00",-75.3852539,41.3754234,"4g-",NA,"m","juv",407,"Primary step state: Stationary","12:00","2021-06-08","NC",2021,"NC-2021-22","2021",-75.3852539,41.3754234,NA,159,30,5,1,"NC-2021-22-5-159",3
"4202","NC-2021-23-2021",0.94,NA,4307,"2021-02-18 12:00:00",-78.8229752,36.1302147,"4g-",NA,"m","juv",81,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-18","NC",2021,"NC-2021-23","2021",-78.8229752,36.1302147,0,49,1,1,1,"NC-2021-23-1-49",1
"4203","NC-2021-23-2021",0.02,-2.67202119862086,4308,"2021-02-20 00:00:00",-78.8272476,36.1379204,"4g-",NA,"m","juv",103,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-20","NC",2021,"NC-2021-23","2021",-78.8272476,36.1379204,0,51,3,1,1,"NC-2021-23-1-51",1
"4204","NC-2021-23-2021",0.08,-2.74711567899327,4309,"2021-02-21 12:00:00",-78.8270493,36.1377907,"4g-",NA,"m","juv",88,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-21","NC",2021,"NC-2021-23","2021",-78.8270493,36.1377907,0,52,4,1,1,"NC-2021-23-1-52",1
"4205","NC-2021-23-2021",0.04,-1.61905436462869,4310,"2021-02-23 00:00:00",-78.827919,36.1379967,"4g-",NA,"m","juv",88,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-23","NC",2021,"NC-2021-23","2021",-78.827919,36.1379967,0,54,6,1,1,"NC-2021-23-1-54",1
"4206","NC-2021-23-2021",1.41,-2.37683560800977,4311,"2021-02-24 12:00:00",-78.8277664,36.1383553,"4g-",NA,"m","juv",119,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-24","NC",2021,"NC-2021-23","2021",-78.8277664,36.1383553,0,55,7,1,1,"NC-2021-23-1-55",1
"4207","NC-2021-23-2021",1.42,-3.13888145625234,4312,"2021-02-26 00:00:00",-78.8212128,36.1268349,"4g-",NA,"m","juv",20,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-02-26","NC",2021,"NC-2021-23","2021",-78.8212128,36.1268349,0,57,9,1,1,"NC-2021-23-1-57",1
"4208","NC-2021-23-2021",1.47,3.14065395647807,4313,"2021-02-27 12:00:00",-78.8278427,36.1384048,"4g-",NA,"m","juv",116,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-02-27","NC",2021,"NC-2021-23","2021",-78.8278427,36.1384048,0,58,10,1,1,"NC-2021-23-1-58",1
"4209","NC-2021-23-2021",0.03,2.55311856160447,4314,"2021-03-01 00:00:00",-78.8209534,36.1263504,"4g-",NA,"m","juv",88,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-01","NC",2021,"NC-2021-23","2021",-78.8209534,36.1263504,0,60,12,1,1,"NC-2021-23-1-60",1
"4210","NC-2021-23-2021",0.08,2.44711341834665,4315,"2021-03-02 12:00:00",-78.8209,36.1266289,"4g-",NA,"m","juv",96,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-03-02","NC",2021,"NC-2021-23","2021",-78.8209,36.1266289,0,61,13,1,1,"NC-2021-23-1-61",1
"4211","NC-2021-23-2021",0.13,3.11989045067568,4316,"2021-03-04 00:00:00",-78.8215408,36.1261711,"4g-",NA,"m","juv",76,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-04","NC",2021,"NC-2021-23","2021",-78.8215408,36.1261711,0,63,15,1,1,"NC-2021-23-1-63",1
"4212","NC-2021-23-2021",0.12,-3.00696139381243,4317,"2021-03-05 12:00:00",-78.8204193,36.1269379,"4g-",NA,"m","juv",87,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-03-05","NC",2021,"NC-2021-23","2021",-78.8204193,36.1269379,0,64,16,1,1,"NC-2021-23-1-64",1
"4213","NC-2021-23-2021",0.12,-2.98229364722535,4318,"2021-03-07 00:00:00",-78.8213348,36.1261177,"4g-",NA,"m","juv",63,"Primary step state: State unknown (spring migratory or pre-mig stationary)","00:00","2021-03-07","NC",2021,"NC-2021-23","2021",-78.8213348,36.1261177,0,66,18,1,1,"NC-2021-23-1-66",1
"4214","NC-2021-23-2021",0.13,3.06425207100786,4319,"2021-03-08 12:00:00",-78.8205948,36.1270409,"4g-",NA,"m","juv",63,"Primary step state: State unknown (spring migratory or pre-mig stationary)","12:00","2021-03-08","NC",2021,"NC-2021-23","2021",-78.8205948,36.1270409,0,67,19,1,1,"NC-2021-23-1-67",1
"4215","NC-2021-23-2021",281.66,-2.80610396728851,4320,"2021-03-10 00:00:00",-78.8214417,36.1261444,"4g-",NA,"m","juv",69,"Primary step state: Migratory (spring)","00:00","2021-03-10","NC",2021,"NC-2021-23","2021",-78.8214417,36.1261444,1,69,1,2,1,"NC-2021-23-2-69",2
"4216","NC-2021-23-2021",365.19,-0.672400428568154,4321,"2021-03-11 12:00:00",-77.8104477,38.5321617,"4g-",NA,"m","juv",67,"Primary step state: Migratory (spring)","12:00","2021-03-11","NC",2021,"NC-2021-23","2021",-77.8104477,38.5321617,1,70,1,3,1,"NC-2021-23-3-70",2
"4217","NC-2021-23-2021",32.81,-1.99309160495734,4322,"2021-03-13 00:00:00",-74.2181015,40.2802811,"4g-",NA,"m","juv",32,"Primary step state: Migratory (spring)","00:00","2021-03-13","NC",2021,"NC-2021-23","2021",-74.2181015,40.2802811,1,72,1,4,1,"NC-2021-23-4-72",2
"4218","NC-2021-23-2021",0.87,-3.09526008848928,4323,"2021-03-17 11:00:00",-74.1577835,39.9884682,"4g-",NA,"m","juv",9,"Primary step state: Migratory (spring)","12:00","2021-03-17","NC",2021,"NC-2021-23","2021",-74.1577835,39.9884682,0,76,5,4,1,"NC-2021-23-4-76",2
"4219","NC-2021-23-2021",0.06,0.93220778117783,4324,"2021-03-18 23:00:00",-74.1598358,39.9960976,"4g-",NA,"m","juv",-5,"Primary step state: Migratory (spring)","00:00","2021-03-19","NC",2021,"NC-2021-23","2021",-74.1598358,39.9960976,0,78,7,4,1,"NC-2021-23-4-78",2
