"","ID","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year"
"2765","RI-2019-21",2020-02-11 13:00:00,-75.4922638,38.0185471,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-11","RI","2019"
"2766","RI-2019-21",2020-02-12 15:00:00,-75.4903717,38.0194435,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-12","RI","2019"
"2767","RI-2019-21",2020-02-13 17:00:00,-75.4905472,38.017498,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-02-13","RI","2019"
"2768","RI-2019-21",2020-02-14 07:00:00,-75.4904175,38.0200577,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-02-14","RI","2019"
"2769","RI-2019-21",2020-02-15 09:00:00,-75.4902115,38.0196495,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-02-15","RI","2019"
"2770","RI-2019-21",2020-02-16 11:00:00,-75.4905472,38.0190353,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-02-16","RI","2019"
"2771","RI-2019-21",2020-02-17 12:00:00,-75.4902649,38.0196495,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-17","RI","2019"
"2772","RI-2019-21",2020-02-18 13:00:00,-75.4915237,38.0187759,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-18","RI","2019"
"2773","RI-2019-21",2020-02-19 15:00:00,-75.4903717,38.0194931,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-19","RI","2019"
"2774","RI-2019-21",2020-02-20 17:00:00,-75.4902878,38.0193138,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-02-20","RI","2019"
"2775","RI-2019-21",2020-02-21 07:00:00,-75.4902649,38.0194435,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-02-21","RI","2019"
"2776","RI-2019-21",2020-02-22 09:00:00,-75.4844513,38.026638,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-02-22","RI","2019"
"2777","RI-2019-21",2020-02-23 11:00:00,-75.4837875,38.026638,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-02-23","RI","2019"
"2778","RI-2019-21",2020-02-24 12:00:00,-75.4837112,38.0265846,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-24","RI","2019"
"2779","RI-2019-21",2020-02-25 13:00:00,-75.4837646,38.026329,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-25","RI","2019"
"2780","RI-2019-22",2020-01-05 11:00:00,-71.543869,41.4645615,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-05","RI","2019"
"2781","RI-2019-22",2020-01-06 12:00:00,-71.5437698,41.4645119,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-06","RI","2019"
"2782","RI-2019-22",2020-01-07 13:00:00,-71.5439987,41.4645615,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-07","RI","2019"
"2783","RI-2019-22",2020-01-08 15:00:00,-71.5436401,41.465126,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-08","RI","2019"
"2784","RI-2019-22",2020-01-09 17:00:00,-71.5439758,41.4646645,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-01-09","RI","2019"
"2785","RI-2019-22",2020-01-10 07:00:00,-71.5447388,41.4647675,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-10","RI","2019"
"2786","RI-2019-22",2020-01-12 11:00:00,-71.5471268,41.4650002,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-12","RI","2019"
"2787","RI-2019-22",2020-01-13 12:00:00,-71.5437698,41.4649734,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-13","RI","2019"
"2788","RI-2019-22",2020-01-14 13:00:00,-71.5435638,41.4650993,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-14","RI","2019"
"2789","RI-2019-22",2020-01-15 15:00:00,-71.5437469,41.4649467,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-15","RI","2019"
"2790","RI-2019-22",2020-01-16 17:00:00,-71.5432358,41.4643822,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-01-16","RI","2019"
"2791","RI-2019-22",2020-01-17 07:00:00,-71.543869,41.4647675,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-17","RI","2019"
"2792","RI-2019-22",2020-01-18 09:00:00,-71.5438232,41.4645882,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-01-18","RI","2019"
"2793","RI-2019-22",2020-01-19 11:00:00,-71.5438232,41.4646912,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-19","RI","2019"
"2794","RI-2019-22",2020-01-20 12:00:00,-71.5438232,41.4648438,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-20","RI","2019"
"2795","RI-2019-22",2020-01-21 13:00:00,-71.5435638,41.4652786,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-21","RI","2019"
"2796","RI-2019-22",2020-01-22 15:00:00,-71.5441513,41.4642563,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-22","RI","2019"
"2797","RI-2019-22",2020-01-23 17:00:00,-71.5435867,41.4646416,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-01-23","RI","2019"
"2798","RI-2019-22",2020-01-24 07:00:00,-71.5438461,41.4644623,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-24","RI","2019"
"2799","RI-2019-22",2020-01-25 09:00:00,-71.5438461,41.4648209,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-01-25","RI","2019"
"2800","RI-2019-22",2020-01-26 11:00:00,-71.5437469,41.4649467,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-26","RI","2019"
"2801","RI-2019-22",2020-01-27 12:00:00,-71.5438461,41.4641533,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-27","RI","2019"
"2802","RI-2019-22",2020-01-28 13:00:00,-71.5438995,41.4646645,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-28","RI","2019"
"2803","RI-2019-22",2020-01-29 15:00:00,-71.5437927,41.4646416,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-29","RI","2019"
"2804","RI-2019-22",2020-01-31 07:00:00,-71.5863647,41.4615173,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-31","RI","2019"
"2805","RI-2019-22",2020-02-01 09:00:00,-71.5436401,41.4647408,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-02-01","RI","2019"
"2806","RI-2019-22",2020-02-03 12:00:00,-71.543869,41.4647408,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-03","RI","2019"
"2807","RI-2019-22",2020-02-04 13:00:00,-71.5471497,41.46492,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-04","RI","2019"
"2808","RI-2019-22",2020-02-05 15:00:00,-71.586525,41.4617729,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-05","RI","2019"
"2809","RI-2019-22",2020-02-09 11:00:00,-71.5438461,41.4647942,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-02-09","RI","2019"
"2810","RI-2019-22",2020-02-10 12:00:00,-71.5440292,41.438324,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-10","RI","2019"
"2811","RI-2019-22",2020-02-11 13:00:00,-71.5438232,41.4386559,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-11","RI","2019"
"2812","RI-2019-22",2020-02-12 15:00:00,-71.5439224,41.4385033,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-12","RI","2019"
"2813","RI-2019-22",2020-02-13 17:00:00,-71.544075,41.4384499,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-02-13","RI","2019"
"2814","RI-2019-22",2020-02-14 07:00:00,-71.5438995,41.4385529,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-02-14","RI","2019"
"2815","RI-2019-22",2020-02-15 09:00:00,-71.5445633,41.4380913,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-02-15","RI","2019"
"2816","RI-2019-22",2020-02-16 11:00:00,-71.5442276,41.438015,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-02-16","RI","2019"
"2817","RI-2019-22",2020-02-17 12:00:00,-71.5446625,41.438118,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-17","RI","2019"
"2818","RI-2019-22",2020-02-18 13:00:00,-71.5444641,41.438221,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-18","RI","2019"
"2819","RI-2019-22",2020-02-19 15:00:00,-71.5445633,41.4380417,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-19","RI","2019"
"2820","RI-2019-22",2020-02-20 17:00:00,-71.5445862,41.4379921,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","17:00","2020-02-20","RI","2019"
"2821","RI-2019-22",2020-02-21 07:00:00,-71.5449219,41.4377098,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-02-21","RI","2019"
"2822","RI-2019-22",2020-02-22 09:00:00,-71.5443573,41.438118,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-02-22","RI","2019"
"2823","RI-2019-22",2020-02-23 11:00:00,-71.5448227,41.4379387,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-02-23","RI","2019"
"2824","RI-2019-22",2020-02-24 12:00:00,-71.5447388,41.4381714,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-24","RI","2019"
"2825","RI-2019-22",2020-02-25 13:00:00,-71.5446396,41.4381447,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-02-25","RI","2019"
"2826","RI-2019-22",2020-02-26 15:00:00,-71.5580521,41.488678,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-02-26","RI","2019"
"2827","RI-2019-23",2020-01-06 08:00:00,-77.1683426,35.4009476,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-01-06","RI","2019"
"2828","RI-2019-23",2020-01-08 12:00:00,-77.1879044,35.4377861,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-08","RI","2019"
"2829","RI-2019-23",2020-01-10 16:00:00,-77.1870117,35.4445686,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-01-10","RI","2019"
"2830","RI-2019-23",2020-01-12 08:00:00,-76.7688599,36.6782837,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-01-12","RI","2019"
"2831","RI-2019-23",2020-01-14 12:00:00,-76.7688065,36.6778755,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-14","RI","2019"
"2832","RI-2019-23",2020-01-16 16:00:00,-76.7676544,36.6636658,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-01-16","RI","2019"
"2833","RI-2019-23",2020-01-18 08:00:00,-76.7677536,36.6641273,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-01-18","RI","2019"
"2834","RI-2019-23",2020-01-20 12:00:00,-76.7676544,36.6642303,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-20","RI","2019"
"2835","RI-2019-23",2020-01-26 12:00:00,-76.7694473,36.6781044,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-26","RI","2019"
"2836","RI-2019-23",2020-02-01 12:00:00,-76.7686539,36.678566,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-02-01","RI","2019"
"2837","RI-2019-23",2020-02-03 16:00:00,-76.7682724,36.6774673,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-02-03","RI","2019"
"2838","RI-2019-23",2020-02-05 08:00:00,-76.7690887,36.6779785,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-02-05","RI","2019"
"2839","RI-2019-23",2020-02-07 12:00:00,-76.7684479,36.6783867,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-02-07","RI","2019"
"2840","RI-2019-23",2020-02-09 16:00:00,-76.7685242,36.6783867,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-02-09","RI","2019"
"2841","RI-2019-23",2020-02-11 08:00:00,-71.5945358,41.4524536,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","08:00","2020-02-11","RI","2019"
"2842","RI-2019-23",2020-02-13 12:00:00,-71.6033401,41.4552689,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","12:00","2020-02-13","RI","2019"
"2843","RI-2019-23",2020-02-15 16:00:00,-71.6031876,41.4551926,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","16:00","2020-02-15","RI","2019"
"2844","RI-2019-23",2020-02-17 08:00:00,-71.603447,41.4552689,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","08:00","2020-02-17","RI","2019"
"2845","RI-2019-23",2020-02-19 12:00:00,-71.6032867,41.4552193,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","12:00","2020-02-19","RI","2019"
"2846","RI-2019-23",2020-02-21 16:00:00,-71.6034927,41.4550667,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","16:00","2020-02-21","RI","2019"
"2847","RI-2019-23",2020-02-23 08:00:00,-71.6042862,41.4541168,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","08:00","2020-02-23","RI","2019"
"2848","RI-2019-23",2020-02-25 12:00:00,-71.6040039,41.4548874,"4g","Infrequent","m","ad",NA,"Primary step state: State unknown (spring migratory or post-mig stationary)","12:00","2020-02-25","RI","2019"
"2849","RI-2019-24",2020-01-06 08:00:00,-87.1512222,31.7604733,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-01-06","RI","2019"
"2850","RI-2019-24",2020-01-08 12:00:00,-86.7945328,32.8544388,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-08","RI","2019"
"2851","RI-2019-24",2020-01-14 12:00:00,-86.8064117,32.8434067,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-14","RI","2019"
"2852","RI-2019-24",2020-01-16 16:00:00,-86.8059006,32.8452721,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-01-16","RI","2019"
"2853","RI-2019-24",2020-01-18 08:00:00,-86.8059006,32.843483,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-01-18","RI","2019"
"2854","RI-2019-24",2020-01-20 12:00:00,-86.8070526,32.8429451,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-20","RI","2019"
"2855","RI-2019-24",2020-01-22 16:00:00,-86.7944336,32.854847,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-01-22","RI","2019"
"2856","RI-2019-24",2020-01-26 12:00:00,-86.7944336,32.8545418,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-01-26","RI","2019"
"2857","RI-2019-24",2020-01-28 16:00:00,-86.7944031,32.8543358,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-01-28","RI","2019"
"2858","RI-2019-24",2020-01-30 08:00:00,-86.8070526,32.8431244,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-01-30","RI","2019"
"2859","RI-2019-24",2020-02-07 12:00:00,-86.8065643,32.843277,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-02-07","RI","2019"
"2860","RI-2019-24",2020-02-09 16:00:00,-86.8067703,32.8430481,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-02-09","RI","2019"
"2861","RI-2019-24",2020-02-11 08:00:00,-86.8067474,32.8431244,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-02-11","RI","2019"
"2862","RI-2019-24",2020-02-13 12:00:00,-86.8066406,32.8429451,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","12:00","2020-02-13","RI","2019"
"2863","RI-2019-24",2020-02-15 16:00:00,-85.9661179,32.8433037,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","16:00","2020-02-15","RI","2019"
"2864","RI-2019-24",2020-02-17 08:00:00,-86.8071823,32.8428688,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (spring)","08:00","2020-02-17","RI","2019"
"2865","RI-2019-26",2020-01-14 12:00:00,-71.6116867,41.6414833,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-14","RI","2019"
"2866","RI-2019-26",2020-01-22 16:00:00,-71.5758743,41.6486015,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-01-22","RI","2019"
"2867","RI-2019-26",2020-01-24 08:00:00,-71.5748215,41.6480904,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-01-24","RI","2019"
"2868","RI-2019-26",2020-01-26 12:00:00,-71.5568771,41.6565361,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-26","RI","2019"
"2869","RI-2019-26",2020-01-30 08:00:00,-71.5662689,41.6428909,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-01-30","RI","2019"
"2870","RI-2019-26",2020-02-03 16:00:00,-71.5661163,41.642765,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-03","RI","2019"
"2871","RI-2019-26",2020-02-05 08:00:00,-71.5570068,41.6561012,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-02-05","RI","2019"
"2872","RI-2019-26",2020-02-09 16:00:00,-71.6118393,41.6414337,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-09","RI","2019"
"2873","RI-2019-26",2020-02-13 12:00:00,-71.608284,41.6406403,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-13","RI","2019"
"2874","RI-2019-26",2020-02-15 16:00:00,-71.6112747,41.6419182,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-15","RI","2019"
"2875","RI-2019-28",2020-01-06 08:00:00,-77.6396179,34.5952911,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","08:00","2020-01-06","RI","2019"
"2876","RI-2019-28",2020-01-08 12:00:00,-77.5940247,34.5496178,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","12:00","2020-01-08","RI","2019"
"2877","RI-2019-28",2020-01-10 16:00:00,-77.6341629,36.0108681,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","16:00","2020-01-10","RI","2019"
"2878","RI-2019-28",2020-01-12 08:00:00,-77.6340332,36.011097,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","08:00","2020-01-12","RI","2019"
"2879","RI-2019-28",2020-01-14 12:00:00,-77.6343689,36.0110703,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","12:00","2020-01-14","RI","2019"
"2880","RI-2019-28",2020-01-16 16:00:00,-77.6466064,34.5930862,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","16:00","2020-01-16","RI","2019"
"2881","RI-2019-28",2020-01-18 08:00:00,-77.8051224,35.814312,"4g","Infrequent","m","ad",NA,"Primary step state: Migratory (fall)","08:00","2020-01-18","RI","2019"
"2882","RI-2019-28",2020-01-20 12:00:00,-77.5116425,35.7151604,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-20","RI","2019"
"2883","RI-2019-28",2020-01-22 16:00:00,-77.5116425,35.7139053,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-01-22","RI","2019"
"2884","RI-2019-28",2020-01-24 08:00:00,-77.5115662,35.7151375,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-01-24","RI","2019"
"2885","RI-2019-28",2020-01-26 12:00:00,-77.5114365,35.7149582,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-26","RI","2019"
"2886","RI-2019-28",2020-01-28 16:00:00,-77.5100784,35.7160568,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-01-28","RI","2019"
"2887","RI-2019-28",2020-01-30 08:00:00,-77.5093155,35.7162094,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-01-30","RI","2019"
"2888","RI-2019-28",2020-02-01 12:00:00,-77.5096436,35.7162895,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-01","RI","2019"
"2889","RI-2019-28",2020-02-03 16:00:00,-77.5097198,35.7161102,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-03","RI","2019"
"2890","RI-2019-28",2020-02-05 08:00:00,-77.5096436,35.7163887,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-02-05","RI","2019"
"2891","RI-2019-28",2020-02-07 12:00:00,-77.5097198,35.7163124,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-07","RI","2019"
"2892","RI-2019-28",2020-02-09 16:00:00,-77.5098724,35.7163124,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-09","RI","2019"
"2893","RI-2019-28",2020-02-11 08:00:00,-77.5099258,35.7163124,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-02-11","RI","2019"
"2894","RI-2019-28",2020-02-13 12:00:00,-77.5100784,35.7164917,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-13","RI","2019"
"2895","RI-2019-28",2020-02-15 16:00:00,-77.5094376,35.7152138,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-15","RI","2019"
"2896","RI-2019-28",2020-02-17 08:00:00,-77.5103378,35.7158279,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","08:00","2020-02-17","RI","2019"
"2897","RI-2019-28",2020-02-19 12:00:00,-77.5103378,35.7158279,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-02-19","RI","2019"
"2898","RI-2019-28",2020-02-27 16:00:00,-77.5103378,35.7158012,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","16:00","2020-02-27","RI","2019"
"2899","RI-2019-28",2020-03-06 12:00:00,-77.5097198,35.7153931,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-03-06","RI","2019"
"2900","RI-2019-28",2020-03-13 11:00:00,-77.509697,35.7152138,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-03-13","RI","2019"
"2901","RI-2019-28",2020-04-17 11:00:00,-77.5097198,35.7152367,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-04-17","RI","2019"
"2902","RI-2019-28",2020-04-24 11:00:00,-77.5096207,35.7153168,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-04-24","RI","2019"
"2903","RI-2019-28",2020-05-01 11:00:00,-77.5102615,35.7149048,"4g","Infrequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-05-01","RI","2019"
"2904","RI-2019-29",2020-01-05 11:00:00,-71.5131302,41.4550667,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-05","RI","2019"
"2905","RI-2019-29",2020-01-06 12:00:00,-71.5128479,41.4547844,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-06","RI","2019"
"2906","RI-2019-29",2020-01-07 13:00:00,-71.5130463,41.4549637,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-07","RI","2019"
"2907","RI-2019-29",2020-01-08 15:00:00,-71.5131302,41.4549103,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-08","RI","2019"
"2908","RI-2019-29",2020-01-10 07:00:00,-71.5130234,41.4546051,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-10","RI","2019"
"2909","RI-2019-29",2020-01-11 09:00:00,-71.5159149,41.4533234,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-01-11","RI","2019"
"2910","RI-2019-29",2020-01-12 11:00:00,-71.5131531,41.4549637,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-12","RI","2019"
"2911","RI-2019-29",2020-01-13 12:00:00,-71.4977951,41.4440842,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-13","RI","2019"
"2912","RI-2019-29",2020-01-14 13:00:00,-71.5130005,41.4550667,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-14","RI","2019"
"2913","RI-2019-29",2020-01-15 15:00:00,-71.5118179,41.4555511,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-15","RI","2019"
"2914","RI-2019-29",2020-01-17 07:00:00,-71.5130768,41.4550667,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-17","RI","2019"
"2915","RI-2019-29",2020-01-18 09:00:00,-71.5132523,41.455143,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-01-18","RI","2019"
"2916","RI-2019-29",2020-01-19 11:00:00,-71.5134583,41.455349,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-19","RI","2019"
"2917","RI-2019-29",2020-01-21 13:00:00,-71.5130768,41.45504,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-21","RI","2019"
"2918","RI-2019-29",2020-01-22 15:00:00,-71.5130997,41.4550896,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-22","RI","2019"
"2919","RI-2019-29",2020-01-24 07:00:00,-71.5156631,41.4506874,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","07:00","2020-01-24","RI","2019"
"2920","RI-2019-29",2020-01-25 09:00:00,-71.5159912,41.4508667,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","09:00","2020-01-25","RI","2019"
"2921","RI-2019-29",2020-01-26 11:00:00,-71.5158386,41.4508171,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","11:00","2020-01-26","RI","2019"
"2922","RI-2019-29",2020-01-27 12:00:00,-71.515892,41.450943,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","12:00","2020-01-27","RI","2019"
"2923","RI-2019-29",2020-01-28 13:00:00,-71.5130997,41.4549637,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","13:00","2020-01-28","RI","2019"
"2924","RI-2019-29",2020-01-29 15:00:00,-71.5157623,41.4535561,"4g","Frequent","m","ad",NA,"Primary step state: Stationary","15:00","2020-01-29","RI","2019"
